video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
6tiphMs-dCY,17.01.12,Finding a Boyfriend for the Holidays | Hannah Stocking,Hannah Stocking,23,2017-11-27T18:00:04.000Z,"finding a boyfriend for the holidays|""hannah""|""stocking""|""finding""|""boyfriend""|""for""|""the""|""holidays""|""the walking dead no mans land by hannah stocking anwar jibawi inanna sarkis""|""craziest wisdom teeth removal story""|""worst school presentations""|""lelepons""|""hannahstocking""|""rudymancuso""|""inanna""|""anwar""|""sarkis""|""shots""|""shotsstudios""|""alesso""|""Battle with Charlie Puth | Rudy Mancuso""|""charlie""|""charlie puth""|""puth""|""circle of love""",1503633,58865,1501,2090,FALSE,FALSE,FALSE
2fGXDFiFBhg,17.01.12,DON'T Buy The iPhone X,Unbox Therapy,28,2017-11-26T15:59:15.000Z,"iphone x|""iphone x review""|""iphone""|""review""|""apple iphone x""|""apple iphone""|""iphone x unboxing""|""iphone review""|""iphone unboxing""|""x review""|""x unboxing""|""new iphone""|""iphone x vs""|""vs""|""iphone 8""|""apple""|""iphone 8 plus""|""iphone x vs iphone 8""|""unbox therapy""|""unbox""|""unboxing""|""unboxtherapy""|""2017""|""iphone x hands on""|""iphone 8 vs x""|""iphone 10""|""iphone x vs 8""|""iphone x vs 8 plus""|""iphone 7 vs 8""|""don't buy iphone x""|""iphone x worth it""|""iphone x vs iphone 8 plus""|""reasons not to buy iphone x""|""android""",4697856,198325,17252,50329,FALSE,FALSE,FALSE
KrxDhokzEv4,17.01.12,Razer Phone Durability test - Scratch BURN and BEND tested!,JerryRigEverything,26,2017-11-27T15:27:42.000Z,"Razer Phone|""razerphone""|""razor phone""|""gaming phone""|""android""|""Razer gaming""|""best smartphone""|""tech""|""mobile device""|""mobile tech""|""Razer""|""120hz display""",713491,23812,770,3982,FALSE,FALSE,FALSE
hYip_Vuv8J0,17.01.12,Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,28,2017-11-28T17:00:30.000Z,"banking|""banks""|""bio""|""biologist""|""bitcoin""|""currency""|""expert""|""network""|""technology""|""cryptocurrency""|""cryptography""|""blockchain""|""blockchain expert""|""cryptographer""|""crypto currency""|""block chain""|""satoshi nakamoto""|""online banking""|""blockchain network""|""finn brunton""|""grad student""|""blockchain system""|""blockchain computer""|""computer network""|""bettina warburg""|""peer to peer""|""peer to peer network""|""bitcoin expert""|""bitcoin price""|""bitcoin currency""|""wired""|""wired.com""",108474,4077,209,691,FALSE,FALSE,FALSE
UVaeRX9LybU,17.01.12,PREGNANCY ANNOUNCEMENT After Two Miscarriages | Our Baby Has A Heart Beat! 👶🏼,Ellie and Jared,22,2017-11-27T17:42:18.000Z,"ellie and jared|""ellie mecham""|""jared mecham""|""jared and ellie""|""ellie""|""jared""|""mecham""|""pregnancy""|""pregnant""|""pcos""|""infertility""|""fertility""|""miscarriage""|""pregnancy announcement""|""pregnancy announcements""|""ellie and jared pregnant""|""ellie and jared pregnancy announcement""",1005203,56278,1879,14032,FALSE,FALSE,FALSE
IbVR4kzVQrk,17.01.12,John Mayer And Nicki Minaj’s Twitter Flirting | WWHL,Watch What Happens Live with Andy Cohen,24,2017-11-28T04:59:58.000Z,"What What Happens live|""reality""|""interview""|""fun""|""celebrity""|""Andy Cohen""|""talk""|""show""|""program""|""John Mayer""|""Nicki Minaj’s""|""Minaj offline""|""guys flirted""|""DM relationship""|""the membrane""|""Twitter""|""puncturing""|""little flirt""|""famous person""|""real life""|""spoken to singer""|""tweeted""|""semi-flirtatious""|""singer John Mayer""|""Nicki Minaj’s Twitter Flirting""|""John Mayer And Nicki Minaj’s""|""Nicki Minaj and John Mayer tweets""|""Nicki Minaj and John Mayer""|""John Mayer wwhl""|""John Mayer watch what happens live""",105399,694,128,161,FALSE,FALSE,FALSE
pDi7cezk9CA,17.01.12,COMING OUT (ELLE MILLS STYLE),ElleOfTheMills,24,2017-11-27T21:00:01.000Z,"coming out|""elle mills""|""elleofthemills""|""sexuality""|""lgbt""|""lgbtq+""",1076767,153083,2603,21427,FALSE,FALSE,FALSE
c5_LROaHGtw,17.01.12,[EPISODE] BTS (방탄소년단) 'MIC Drop' MV Shooting,BANGTANTV,10,2017-11-29T10:00:03.000Z,"방탄소년단|""BTS""|""BANGTAN""|""HIPHOP""|""랩몬스터""|""RapMonster""|""슈가""|""SUGA""|""제이홉""|""jhope""|""지민""|""JIMIN""|""뷔""|""정국""|""JUNGKOOK""|""진""|""JIN""",1727477,265362,420,12831,FALSE,FALSE,FALSE
4xN-jUfJAyM,17.01.12,Jackson Wang - OKAY [MV],JacksonWangVEVO,10,2017-11-29T16:00:00.000Z,"Jackson|""Wang""|""OKAY""|""TEAM""|""WANG""|""Pop""|""王嘉尔""|""王嘉爾""|""JYP""|""GOT7""|""Wang Kong""|""왕잭슨""|""+2""|""王+2""|""official""|""嘎嘎""",2127408,357487,1787,31261,FALSE,FALSE,FALSE
Wzvr_rtI82w,17.01.12,The $1000 Smartphone Giveaway!,Marques Brownlee,28,2017-11-28T00:58:09.000Z,"smartphone giveaway|""iphone x giveaway""|""Note 8 giveaway""|""phone giveaway""|""Cyber Monday""|""MKBHD""|""dbrand""|""MKBHD giveaway""",1266148,144548,1001,38322,FALSE,FALSE,FALSE
Kd1xVG6f2No,17.01.12,Michael Crabtree vs. Aqib Talib Fight | Broncos vs. Raiders | NFL,Highlight Heaven,17,2017-11-26T21:45:09.000Z,"michael crabtree ejection|""michael crabtree vs aqib talib""|""crabtree""|""talib""|""fight""|""wr vs cb fight""|""nfl fights 2017""|""crabtree vs talib fight 2017""|""nfl big fights""|""nfl highlights""|""michael crabtree chain snatched""|""aqib talib""|""raiders vs broncos fight""|""raiders""|""broncos""",1697139,6440,496,3410,FALSE,FALSE,FALSE
8mFUhpKz01s,17.01.12,RIDING MY NEW DOWNHILL MTB!!!,Harry Main,24,2017-11-27T07:30:00.000Z,"MTB|""MTB DOWNHILL""|""DOWNHILL""|""MTB CRANKWORX""|""MTB RAMPAGE""|""MTB CRASHES""|""MTB HARDLINE""|""MTB WHISTLER""|""MTB DIRT""|""MTB SUSPENSION""|""MTB TIPS""|""MTB BUILD""|""DOWNHILL CRASHES""|""DOWNHILL SLAMS""|""MTB KO""|""HARRY MAIN MTB""|""HARRY MAIN BMX""|""BIKE SLAMS""|""BIKE FAILS""|""BIKE CRASHES""|""BIKE VS""|""BIKER VS""|""BIKE POV""|""MTB POV""|""MOUNTAIN BIKE""|""BMX STREET""",254536,8783,232,959,FALSE,FALSE,FALSE
e7b5hbWvWEQ,17.01.12,"Daniel Caesar - Freudian, a Visual",DanielCaesarVEVO,10,2017-11-28T21:30:02.000Z,"Daniel|""Caesar""|""Freudian""|""music""|""music video""|""vydia""|""a Visual""|""Daniel Caesar""|""R&B/Soul""|""2017""|""Golden Child Inc""|""Golden Child Recordings""|""Keavan Yazdani & Sean Brown""|""Nevon Sinclair""|""Riley Bell""|""Ashton Simmonds""|""Matthew Leon""|""Matthew Burnett""|""Jordan Evans""|""Ian Culley""|""vevo""",179455,11592,261,719,FALSE,FALSE,FALSE
8rWuGBPA7bE,17.01.12,Impatient Dog Honks Horn for Owner's Attention,ViralHog,15,2017-11-27T20:42:13.000Z,"2017|""Animals""|""Cool""|""Cute""|""Dogs""|""Featured""|""feel good""|""Humor""|""pets""|""trending""|""viralhog""|""Weird""|""Win""|""impatient""|""honk""|""horn""|""owner""|""attention""|""Nanaimo""|""British Columbia""|""Canada""",341655,4215,95,335,FALSE,FALSE,FALSE
be3BHwNi58A,17.01.12,Prince Harry and Meghan Markle to wed in Windsor in May - BBC News,BBC News,25,2017-11-28T16:15:36.000Z,"bbc|""bbc news""|""news""|""Prince Harry""|""Meghan Markle""|""Windsor in May""|""prince harry and meghan wedding""|""royal wedding""|""royal engagement""|""Meghan Markle news""|""St George's Chapel""|""breaking news""|""royal family""|""royal family news""",56991,456,126,375,FALSE,FALSE,FALSE
W8_T7MMywcs,17.01.12,Honest Trailer Commentaries - The Room,ScreenJunkies News,24,2017-11-28T18:37:33.000Z,"screen junkies news|""screenjunkies""|""screenjunkies news""|""screen junkies""|""the room""|""honest trailers""|""honest trailer""|""the room honest trailers""|""the disaster artist""|""the room honest trailer""",56359,1671,42,241,FALSE,FALSE,FALSE
NKin_i1pcFA,17.01.12,"The Spyker C8 Is the Quirkiest $250,000 Exotic Car in History",Doug DeMuro,2,2017-11-27T17:00:48.000Z,"spyker c8|""spyker""|""spyker c8 spyder""|""c8 spyder""|""spyker c12""|""spyker car""|""spyker sports car""|""weird car""|""exotic car""|""doug demuro""|""demuro""",1350802,29062,977,7642,FALSE,FALSE,FALSE
-5WBCrazSfg,17.01.12,Neymar will win the Ballon d'Or | Philippe Coutinho's Dream 5-A-Side ⚽,Soccer AM,17,2017-11-27T19:44:49.000Z,"Soccer AM|""Football""|""Soccer""|""Premier League""|""Sky Sports""|""SoccerAM""|""Liverpool""|""Brazil""|""Inter Milan""|""World Cup Brazil""|""Philippe Coutinho""|""Jurgen Klopp""|""Neymar""|""Neymar Barcelona""|""Neymar PSG""|""Steven Gerrard""|""Tite Brazil""|""Liverpool highlights""|""Luis Suarez""|""Luis Suarez Liverpool""|""Premier League Liverpool""|""EPL Stream""|""Barcelona""|""PSG""|""Paris Saint Germain""|""Ligue 1""|""La Liga""|""Jamie Carragher""|""Lucio""|""Julio Cesar""",255592,5828,87,606,FALSE,FALSE,FALSE
1vc1cKeor5A,17.01.12,COCO Movie Review... and Olaf's Frozen Adventure | Andre Black Nerd,Andre Black Nerd,1,2017-11-28T23:54:33.000Z,"coco|""coco movie""|""coco movie review""|""coco review""|""coco remember me""|""coco movie reaction""|""coco reaction""|""disney""|""pixar""|""olaf's frozen adventure""|""olaf's quest""|""olaf's frozen adventure 2017""|""coco 2017 pixar""|""coco 2017 movie""|""olaf's frozen adventure review""|""movie review""|""review""|""black nerd""|""blacknerd""|""black nerd comedy""|""blacknerdcomedy""|""andre black nerd""|""black nerd review""|""coco 2017""",55195,2661,58,564,FALSE,FALSE,FALSE
_UlPkHa4POE,17.01.12,SPILL YOUR GUTS FILL YOUR GUTS ft. CASPAR LEE l Olivia Jade,Olivia Jade,26,2017-11-27T18:34:04.000Z,"olivia jade|""olivia jade vlogs""|""olivia jade challenge video""|""youtubers secrets exposed""|""caspar lee""|""olivia jade and caspar lee""|""SPILL YOUR GUTS FILL YOUR GUTS ft. CASPAR LEE""|""Spill Your Guts Fill Your Guts""|""YOUTUBERS SPILL YOUR GUTS FILL YOUR GUTS""",387811,21296,248,705,FALSE,FALSE,FALSE
hkFYWyy9Jek,17.01.12,If Talk Show Interviews Were Honest (ft. Chelsea Handler),IISuperwomanII,23,2017-11-27T22:01:30.000Z,"iisuperwomanii|""superwoman""|""lilly""|""singh""|""chelsea handler""|""lilly singh""|""chelsea lilly""|""lily singh chelsea""|""12 collabs of xmas""|""12 collabs chelsea handler""|""lilly singh chelsea handler""|""interviews""|""talk show chelsea""|""interviews were honest""|""honest talk shows""|""lily singh""|""super woman 12 collabs""|""lilly singh 12 collabs of christmas 2017""|""super""|""handler""|""talk show hosts""|""talk show interviews""|""chelsea handler talk show""|""talk show chelsea handler""|""chelsea handler 2017""|""ft chelsea handler""",949415,93687,495,5933,FALSE,FALSE,FALSE
Fjm81OPZbpU,17.01.12,"Miguel - Come Through and Chill (Audio) ft. J. Cole, Salaam Remi",MiguelVEVO,10,2017-11-27T05:00:00.000Z,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",622601,26657,270,1613,FALSE,FALSE,FALSE
YsXK7vGLoTA,17.01.12,Ma$e Celebrates Cam'ron Diss Track Win w/ Ebro In The Morning,HOT 97,10,2017-11-27T16:40:09.000Z,"hot97|""hot97app""|""music""|""video""|""hip hop""|""rap""|""r&b""|""hip-hop""|""New York""|""NY""|""US""|""United States""|""HOT97.com""",533873,5519,346,2448,FALSE,FALSE,FALSE
o7OwzKm8aa0,17.01.12,2017 VS 1987 makeover,AnthonyPadilla,23,2017-11-27T18:35:39.000Z,"anthony padilla|""makeover""|""girlfriend gives me a makeover""|""boyfriend gives me a makeover""|""surprise makeover""|""make over""|""smosh anthony padilla""|""youtuber""|""smosh""|""challenge""|""cosplay""|""stranger things""|""steve harrington""|""mustache""|""90s""|""80s""",290632,22255,437,2064,FALSE,FALSE,FALSE
UqItlHUSN-4,17.01.12,[OFFICIAL VIDEO] Deck The Halls - Pentatonix,PTXofficial,10,2017-11-27T15:00:54.000Z,"Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""",2292393,100858,2923,10504,FALSE,FALSE,FALSE
e5IRkF20JmU,17.01.12,REACTING to BTS Mic Drop! (MV),Wassabi Productions,24,2017-11-27T23:00:02.000Z,"Wassabi|""Alex Wassabi""|""Wassabi Productions""|""Alex Wassabi YouTube""|""Alex Wassabi vlogs""|""Daily Vlogger""|""Wassabians""|""Smile""|""Mkay bye""|""happy""|""family friendly""|""youtube couple""|""puppy""|""puppies""|""bts""|""mic drop""|""music video""|""girlfriend""|""boyfriend""|""insane""|""react""|""reacting""",443492,25622,498,10128,FALSE,FALSE,FALSE
I2kAkhboAn8,17.01.12,EARLY CHRISTMAS DAY WITH OUR FRIENDS!,PointlessBlogVlogs,24,2017-11-26T17:00:01.000Z,"pointlessblog|""pointlessblogtv""|""pointlessblogvlogs""|""games""|""gaming""|""daily""|""vlog""|""zoe""|""sugg""|""funny""|""zoella""|""zozeebo""|""new""|""house""|""nala""|""cute""|""puppy""|""british""|""teen""|""couple""|""zalfie""|""Christmas""|""day""|""eve""|""presenets""|""what""|""i got""|""for""|""turkey""|""cooking""|""how""|""to""|""trampoline""|""live""|""friends""|""family""|""mum""|""mom""|""dad""|""vlogmas""|""day 1""",700973,38544,836,283,FALSE,FALSE,FALSE
FA_gIAGNDQ8,17.01.12,How Easy It Is For The Us President To Launch A Nuclear Weapon,Business Insider,25,2017-11-29T00:00:00.000Z,"Business Insider|""Nuke""|""Nukes""|""Nuclear""|""Nuclear buildup""|""Nuclear arms""|""Nuclear attack""|""Nuclear bomb""|""Nuclear crisis""|""Politics""|""Missile""|""Missile defense""|""Military and defense""|""Military""|""President""|""War""|""Launch""",60509,1193,53,260,FALSE,FALSE,FALSE
9BAwZN16yo8,17.01.12,LeBron James Ejected for First Time in His Career,Bleacher Report,17,2017-11-29T02:03:06.000Z,"bleacher report|""br""|""nba""|""basketball""|""cavs""|""cavaliers""|""cleveland cavs""|""cleveland cavaliers""|""lebron james""|""lebron""|""bron""|""lbj""|""the king""|""ejections""|""miami heat""|""heat""",110387,882,29,425,FALSE,FALSE,FALSE
sOIBkZsGb0A,17.01.12,Should You Confess Feelings To A Friend? / Gaby & Allison,Just Between Us,23,2017-11-27T16:00:06.000Z,"women in comedy|""comedy""|""funny""|""humor""|""funny women""|""dating""|""love""|""sex""|""relationships""|""lgbt""|""just between us jbu just between us comedy gaby dunn allison raskin""|""gaby dunn""|""allison raskin""|""gallison""|""feelings""|""friendship""|""malaysia""|""tattoos""|""tattoo""",162174,5484,398,629,FALSE,FALSE,FALSE
yef_HfQoBd8,17.01.12,Black Mirror - Arkangel | Official Trailer [HD] | Netflix,Netflix,24,2017-11-25T14:30:01.000Z,"Charlie Brooker|""Humans""|""arkep""|""Jesse Plemons""|""John Hillcoat""|""Black Museum""|""Arkangel""|""Jodie Foster""|""Crocodile""|""U.S.S. Callister""|""stranger things""|""Netflix Original Series""|""USS Callister""|""Jimmi Simpson""|""Netflix""|""Metalhead""|""Orphan Black""|""San Junipero""|""Hang the DJ""|""Michaela Joel""|""the twilight zone""|""TAGS: Black Mirror""|""Timothy Van Patten""|""Babs""|""Cristin Milioti""|""Letitia Wright""|""David Slade""|""Billy Magnussen""|""Olusanmokun""|""Toby Haynes""|""Colm McCarthy""|""Mr. Robot""",2506259,26663,1581,3013,FALSE,FALSE,FALSE
GBhrvR838Ag,17.01.12,Prince Harry and Meghan Markle reveal proposal details,CNN,25,2017-11-27T18:48:15.000Z,"latest News|""Happening Now""|""CNN""|""meghan markle""|""royal family""|""proposal""|""prince harry""",169022,1250,705,1169,FALSE,FALSE,FALSE
exLJr1ScSKY,17.01.12,What even is this? | The Weekly #44,SprinkleofChatter,22,2017-11-26T15:51:57.000Z,Louise Pentland,165909,7437,146,810,FALSE,FALSE,FALSE
S2Cq_TpNXoQ,17.01.12,Zero Mass' solar panels turn air into drinking water,The Verge,28,2017-11-28T14:00:04.000Z,"Zero Mass Water|""water""|""scarcity""|""clean energy""|""solar panels""|""global warming""|""sustainable energy""|""green energy""|""green tech""|""tech""|""technology""|""verge""|""the verge""|""Lauren Goode""|""next level""|""next level with lauren goode""|""Cody Friesen""|""Ashok Gadgil""|""UC Berkeley""",105670,3639,184,396,FALSE,FALSE,FALSE
n26wtR-OFr8,17.01.12,Mountain Bikers Worried About Military Land Being Fenced Off,That's Surrey TV,25,2017-11-27T18:08:49.000Z,"Surrey|""That's TV""|""That's Surrey""|""mountain bike""|""MTB""|""military""|""land""|""access""|""fance""|""Trail Action Group""|""Long Valley""|""aldershot""|""cycling""|""bike""|""dog""|""Fleet""|""soldiers""",851,12,0,3,FALSE,FALSE,FALSE
m7CtnR47w20,17.01.12,Quality Audio Recording for Video,ElectroBOOM,28,2017-11-27T17:18:29.000Z,"educational|""electrical""|""electroboom""|""electronics""|""engineering""|""entertainment""|""equipment""|""mehdi""|""mehdi sadaghdar""|""arc""|""mishap""|""physics""|""Sadaghdar""|""science""|""test""|""tools""|""circuit""|""funny""|""learn""|""shock""|""spark""|""protection""|""short circuit""|""microphone""|""lapel""|""lavalier""|""mic""|""lav mic""|""neck mic""|""collar mic""|""noise""|""reduction""|""audio noise""|""video noise""|""gain""|""amplifier""|""attenuate""|""attenuator""",301360,18765,250,1659,FALSE,FALSE,FALSE
8pffcngJJq0,17.01.12,Relay attack Solihull,West Midlands Police,25,2017-11-26T10:13:26.000Z,"west midlands police|""police""",865552,496,127,0,TRUE,FALSE,FALSE
WLagbArQsuE,17.01.12,Imagine Dragons - Thunder (Live On The Ellen DeGeneres Show/2017),ImagineDragonsVEVO,10,2017-11-27T19:57:14.000Z,Imagine Dragons Thunder Evolve Ellen DeGeneres Ellen show,578130,29643,327,1650,FALSE,FALSE,FALSE
NuKHa6c2LuU,17.01.12,Cupcake Jemma Merch is here! | Cupcake Jemma,CupcakeJemma,26,2017-11-28T18:33:02.000Z,"merch|""merchanise""|""cupcake""|""jemma""|""wilson""|""crumbs and doilies""|""crumbs""|""doilies""|""dollies""|""doyleys""|""cupcakes""|""cakes""|""baking""|""apron""|""teatowel""|""mugs""|""temporary""|""tattoo""|""tattoos""|""iphone""|""case""|""pin badges""|""illustration""|""design""|""tattoo design""|""birds""|""swallows""",36101,2227,53,289,FALSE,FALSE,FALSE
R0KavFAQs0A,17.01.12,Timothée Chalamet winning 2017 IFP Gotham awards for breakthrough actor,Albertina Luan,1,2017-11-28T02:21:23.000Z,[none],11758,227,3,26,FALSE,FALSE,FALSE
TNRrY8m71u4,17.01.12,POOL OF SQUISHIES - Japan Vlog,TiffyQuake,26,2017-11-29T03:23:43.000Z,"tokyo|""japan""|""vlog""|""harajuku""|""akihabara""|""japan vlog""|""squishie""|""squishies""|""pool of squishies""|""vlogging""|""cupquake vlog""|""tiffyquake""|""tiffy""|""vlogs""|""moosh""|""moosh tokyo""|""shopping""|""toys""|""cute""|""haul""",38479,2499,20,347,FALSE,FALSE,FALSE
aQzai9oXb-g,17.01.12,Trying On Wedding Dresses | November Vlog Pt. 1,clothesencounters,26,2017-11-26T22:30:52.000Z,"jenn im|""imjennim""|""jenn im vlog""|""monthly vlog""|""clothesencounters""|""los angeles""|""revolve awards show""|""revolve""|""november vlog""|""jenn im wedding""|""jenn im wedding dress""|""clothes encounters""",448980,17036,296,1065,FALSE,FALSE,FALSE
zX1_qEVop0Q,17.01.12,CHRISTMAS GIFT GUIDE | CYBER WEEKEND SHOPPING IDEAS,Estée Lalonde,22,2017-11-27T17:00:04.000Z,"essiebutton|""Estée Lalonde""|""Estee Lalonde""|""Essie Button""|""Essie""|""No Makeup Makeup""|""Drugstore Makeup Tutorial""|""Fashion""|""Cute Outfits""|""Makeup Tutorials""|""Healthy Foods""|""Eye Makeup""|""Outfit Ideas""|""Natural Makeup""|""Easy Healthy Recipes""|""Skin Care Products""|""Best Makeup""|""christmas""|""gift""|""guide""|""ideas""|""cyber""|""weekend""|""cyber monday""|""black friday""|""2017""|""beauty""|""travel""|""men""|""guys""|""home body""|""relaxation""",121182,4369,192,317,FALSE,FALSE,FALSE
xF9kTkjrHdQ,17.01.12,Roberto Carlos vs France 1997,Saint,17,2011-02-03T14:07:55.000Z,"536282C|""1""",63535,9,0,1,FALSE,FALSE,FALSE
F1b5ouja_VI,17.01.12,Markiplier Makes: Breakfast,Markiplier,23,2017-11-25T19:00:34.000Z,"markiplier makes|""breakfast""|""charity livestream""|""collab""|""funny""|""friends""",701874,40666,528,1908,FALSE,FALSE,FALSE
bkwLxcfcKTY,17.01.12,PEACH MACARONS - The Scran Line,The Scran Line,26,2017-11-27T14:39:18.000Z,"cupcakes|""how to make vanilla cupcakes""|""over the top recipes""|""easy cupcake recipes""|""vanilla cupcakes""|""chocolate cupcakes""|""french macarons""|""how to make macarons""|""the scran line""|""the scranline""|""nick makrides""|""pastry design""|""how to pipe cupcakes""",47973,2399,74,277,FALSE,FALSE,FALSE
AV5TOlGFHk0,17.01.12,Best EARLY Cyber Monday 2017 Deals LIVE RIGHT NOW!,The Deal Guy,28,2017-11-26T16:00:03.000Z,"deal guy|""best deals""|""cyber monday""|""cyber monday 2017""|""cyber""|""monday""|""cyber monday deals""|""early cyber monday""|""early cyber monday deals""|""best cyber monday""|""best cyber monday deals""|""best cyber monday 2017""|""best cyber monday 2017 deals""|""black friday""|""black friday 2017""|""amazon cyber monday""|""walmart cyber monday""|""best buy cyber monday""|""cyber monday tech deals""|""best cyber monday tech""|""best cyber monday tech deals""|""tech deals""|""cyber monday sales""|""top cyber monday deals""",144946,4311,435,3766,FALSE,FALSE,FALSE
npCluN5VHF0,17.01.12,Let's Talk Money | Everyday Smokey Eye Tutorial | Cruelty Free | Lucy Moon,Lucy Moon,22,2017-11-26T19:00:04.000Z,"lucy moon|""lucy""|""everyday smokey eye tutorial""|""smokey eye tutorial""|""wearable smokey eye""|""let's talk money""|""talking about money""|""charlotte tilbury""|""milk makeup""|""the ordinary""|""cruelty free""|""glossier""",41869,2925,36,408,FALSE,FALSE,FALSE
uI4AsXCHfWU,17.01.12,The Addams Family Were Born This Way,Carrie Hope Fletcher,24,2017-11-27T04:57:57.000Z,"carrie hope fletcher|""vlogging""|""acting""|""lip sync""|""lady gaga""|""born this way""|""lip sync battle""|""cast""|""behind the scenes""|""backstage""|""singing""|""the addams family""|""gomez""|""morticia""|""wednesday""|""cameron blakely""|""samantha womack""|""les dennis""",42154,4186,57,222,FALSE,FALSE,FALSE
VYzDZ1qeKEc,17.01.12,My Explanation...,Jack Maynard,10,2017-11-23T18:27:12.000Z,"Jack Maynard|""Maynard""|""I'm a celeb""|""I'm a celebrity""|""I'm a celebrity get me out of here""|""GOAT""|""Grenade""|""First Car""|""My Explination""",2707000,136591,15483,31614,FALSE,FALSE,FALSE
D_Rl7NSpp60,17.01.12,"Dustin Rhodes pays tribute to Dusty Rhodes against Dash Wilder at Starrcade: Nov. 25, 2017",WWE,17,2017-11-26T05:25:45.000Z,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Dustin Rhodes""|""Dash Wilder""|""rhodes""|""starrcade""|""nwa""|""ric flair""|""wcw""|""dusty""|""dusty rhodes (tv program creator)""|""national wrestling alliance (organization)""|""professional wrestling (sport)""|""dusty rhodes""|""the american dream""|""the nature boy""",255394,3322,121,299,FALSE,FALSE,FALSE
dHDn26UX4aw,17.01.12,VR Fail: My buddy tried VR for the first time last night. I ended up with a broken TV,Lame Videos,23,2017-11-24T19:06:37.000Z,"VR|""fail""|""funnny""|""break tv""|""funny""|""cool""|""tv""|""broken""|""shit""|""wtf""|""stupid""|""vr fail""",872663,12449,1267,1857,FALSE,FALSE,FALSE
kTlv5_Bs8aw,17.01.12,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,ibighit,10,2017-11-24T09:00:02.000Z,"BIGHIT|""빅히트""|""방탄소년단""|""BTS""|""BANGTAN""|""방탄""",36857298,2729292,47896,546100,FALSE,FALSE,FALSE
RJyb4Nzi-qo,17.01.12,If YOUTUBERS were STRANGER THINGS Characters !!,Noodlerella,1,2017-11-26T19:33:18.000Z,"noodlerella|""connie glynn""|""connie""|""pink hair""|""stranger things""|""youtubers as stranger things character""|""if youtubers were stranger things characters""|""eleven""|""millie bobby brown""|""finn wolfhard""|""even edinger""|""phillip defranco""|""hank green""|""zoella""|""alfie deyes""|""nancy wheeler""|""mike wheeler""|""stranger things theories""",100286,7352,129,827,FALSE,FALSE,FALSE
wgiW1uFZYr8,17.01.12,"Top 5 Programming Languages to Learn to Get a Job at Google, Facebook, Microsoft, etc.",CS Dojo,27,2017-11-25T22:44:41.000Z,"which programming language to learn first|""what programming language to learn first""|""top programming languages 2017""|""top programming languages 2018""|""top programming languages 2019""|""top programming languages 2020""|""what programming language should I learn first""|""which programming language should I learn first""|""python""|""ruby""|""swift""|""Java""|""kotlin""|""SQL""|""golang""|""go""|""javascript""",169915,7518,152,793,FALSE,FALSE,FALSE
58sRIu0PUok,17.01.12,REACTING TO MY OLD GYMNASTICS WITH MY DAD!,Nile Wilson,17,2017-11-25T10:00:00.000Z,"nile wilson|""nile wilson gymnastics""|""nile wilson olympics""|""olympic gymnast""|""amazing gymnastics""|""gymnastics""|""strength training""|""strength""|""hard work""|""vlogging""|""vlog""|""success""|""fitness""|""reacting to my old gymnastics""|""neil and nile wilson""|""ultimate gymnastics challenge""|""nile wilson 12 years old""|""reacting to""|""ash watson""|""crazy gymnastics""|""love gymnastics""|""neil wilson""",220047,9279,75,419,FALSE,FALSE,FALSE
ir8UofAKNCM,17.01.12,Liam Gallagher - Come Back To Me (Official Video),Liam Gallagher,22,2017-11-24T15:55:31.000Z,"shane meadows|""liam gallagher""|""oasis""|""music""|""new music""|""as you were""|""come back to me""|""glasgow""|""king tuts""|""live music""|""music video""",271037,10768,137,1114,FALSE,FALSE,FALSE
bvBNvAMeovw,17.01.12,"Erykah Badu On Her Online Persona, Creating Moments On Stage, Soul Train Awards + More",Breakfast Club Power 105.1 FM,24,2017-11-24T17:07:46.000Z,"the breakfast club|""power1051""|""celebrity news""|""radio""|""video""|""interview""|""angela yee""|""charlamagne tha god""|""dj envy""|""erykah Badu""|""soul train awards""",416396,6466,313,1855,FALSE,FALSE,FALSE
